#{"t_start": 1619470822.6716092, "env_id": null}
r,l,t
-0.0455,1,16594.93564
-0.218333,2,16603.876639
-1.2975,4,16617.551636
-0.044833,1,16623.175652
-2.3665,5,16637.323663
-0.619,3,16648.168654
-0.045333,1,16652.707642
-0.219167,2,16660.005662
-0.620667,3,16671.51564
-0.6,3,16682.49666
-0.046833,1,16688.167637
-0.045333,1,16693.800632
-1.3035,4,16708.109664
-0.218167,2,16716.192631
-0.046,1,16722.139636
-0.0485,1,16727.354643
-0.609167,3,16738.876003
-0.2355,2,16747.589013
-0.218333,2,16756.380012
-0.218833,2,16764.583033
-1.296167,4,16777.952009
-0.218167,2,16785.960011
-0.218333,2,16794.601032
-0.045167,1,16800.652032
-0.046667,1,16806.703469
-1.297167,4,16820.216465
-0.6115,3,16829.780467
-0.215,2,16838.637832
-0.044667,1,16844.62181
-0.218333,2,16852.780817
-0.048167,1,16858.543818
-0.218333,2,16867.705823
-0.219667,2,16876.007815
-0.047833,1,16882.123818
-0.218333,2,16890.492022
-0.612833,3,16900.456049
-0.047833,1,16906.469024
-0.044833,1,16911.86404
-0.623667,3,16922.387028
-0.2195,2,16930.670024
-0.046167,1,16936.217033
-0.2195,2,16944.490051
-0.218333,2,16953.207049
-0.6045,3,16963.627049
-0.212333,2,16971.88103
-0.607167,3,16981.901054
-0.044667,1,16987.65205
-1.285667,4,17001.269038
-0.204333,2,17009.713035
-0.217667,2,17018.342033
-0.2195,2,17025.583048
-0.047167,1,17031.596035
-1.291833,4,17044.459061
-0.22,2,17052.432055
-0.218333,2,17060.893053
-0.044667,1,17066.875049
-0.218333,2,17075.76308
-0.6065,3,17086.339064
-0.044667,1,17092.31607
-0.218333,2,17100.504052
-0.215,2,17108.856052
-0.046667,1,17114.978054
-1.2975,4,17128.926049
-0.044667,1,17134.97406
-0.607667,3,17145.216081
-1.28,4,17157.675061
-0.218833,2,17165.703078
-0.218333,2,17173.365055
-0.047,1,17178.879083
-0.217667,2,17186.934069
-0.605833,3,17198.107069
-1.289833,4,17211.753062
-0.0455,1,17217.433052
-0.044833,1,17223.05706
-0.614167,3,17233.669077
-0.219,2,17242.29809
-0.218333,2,17250.997058
-0.218833,2,17259.002087
-1.288,4,17271.354102
-0.047,1,17277.087101
-0.218833,2,17285.046107
-0.218833,2,17292.8331
-0.045,1,17298.435121
-0.046,1,17304.499119
-0.044833,1,17309.90212
-0.218333,2,17318.278101
-0.047833,1,17324.279107
-0.045,1,17329.209109
-0.044833,1,17334.528119
-0.609833,3,17345.922122
-0.044833,1,17351.427099
-1.284167,4,17363.582129
-0.213667,2,17370.884119
-1.292833,4,17383.441129
-0.589,3,17394.185129
-0.220167,2,17402.214367
-0.22,2,17410.030951
-0.218333,2,17418.80987
-1.349167,4,17431.010304
-0.047167,1,17437.235768
-0.218833,2,17445.547792
-0.219167,2,17453.392763
-0.046,1,17459.41577
-0.044667,1,17465.267792
-0.624333,3,17475.400792
-3.805833,6,17491.497784
-0.047167,1,17496.429765
-0.220167,2,17504.089772
-0.6125,3,17514.742809
-0.217667,2,17523.290818
-0.218833,2,17530.896789
-0.044833,1,17536.2668
-1.286833,4,17548.481798
-2.423333,5,17561.622793
-0.218833,2,17569.716818
-1.296833,4,17582.356789
-0.605167,3,17593.06079
-1.309833,4,17605.020805
-0.6045,3,17615.664819
-0.218333,2,17623.868798
-0.218333,2,17632.411791
-0.608167,3,17642.777821
-1.294167,4,17655.601799
-0.607667,3,17666.167787
-0.607333,3,17676.059791
-0.045167,1,17682.582794
-0.047167,1,17688.91682
-2.3955,5,17706.172038
-0.217667,2,17715.053478
-0.211833,2,17723.376322
-0.6045,3,17736.224987
-1.275667,4,17751.262174
-0.22,2,17760.490369
-0.2185,2,17769.049476
-0.218333,2,17778.287895
-0.044833,1,17784.440061
-0.628833,3,17796.313841
-0.220167,2,17805.963891
-0.044667,1,17812.512182
-0.610167,3,17824.23435
-0.044667,1,17830.627168
-0.606,3,17841.406408
-0.220167,2,17850.524129
-0.218833,2,17858.984146
-0.2195,2,17867.034121
-0.044667,1,17873.459836
-0.6045,3,17885.799885
-0.046,1,17894.464326
-0.045,1,17901.193914
-0.624333,3,17914.010027
-0.625833,3,17925.544012
-0.046167,1,17932.015885
-0.218833,2,17941.235587
-0.044833,1,17947.684725
-0.220333,2,17957.175987
-0.046167,1,17963.505965
-0.048167,1,17969.972178
-1.295333,4,17985.225899
-1.3115,4,18000.544583
-1.281667,4,18016.615327
-0.6045,3,18029.097292
-0.047833,1,18036.006656
-0.046,1,18042.96624
-0.048167,1,18049.385053
-0.219,2,18059.568673
-0.607333,3,18071.927822
-0.218833,2,18081.609206
-0.044667,1,18088.641723
-0.2195,2,18098.818275
-0.047833,1,18105.84878
-0.6065,3,18119.40255
-1.313833,4,18133.972583
-0.624,3,18145.981449
-0.611,3,18159.757055
-0.218333,2,18169.53815
-1.2975,4,18186.134513
-0.219,2,18195.278862
-0.219667,2,18205.063422
-1.219833,4,18219.846345
-0.6045,3,18232.266305
-1.299833,4,18246.020358
-0.047167,1,18253.217343
-0.218833,2,18262.820191
-1.337,4,18278.126672
-0.044667,1,18285.202806
-0.5975,3,18299.159414
-1.291833,4,18313.34825
-0.559167,3,18326.350101
-0.219167,2,18336.664579
-0.618667,3,18349.862303
-0.049167,1,18356.048878
-0.044667,1,18363.066261
-0.609,3,18374.521701
-1.297,4,18389.979518
-0.218833,2,18399.112809
-0.5975,3,18412.076041
-0.218333,2,18422.568871
-0.624333,3,18435.469408
-0.218333,2,18445.76371
-0.624667,3,18458.692208
-0.045,1,18465.044029
-0.218833,2,18475.215422
-0.603,3,18488.277618
-0.048167,1,18495.578801
-0.046333,1,18503.125457
-1.281167,4,18519.329099
-0.219,2,18529.876177
-0.045333,1,18537.059592
-0.6285,3,18550.121283
-0.218333,2,18560.312564
-0.045,1,18567.562181
-0.6045,3,18580.454957
-0.236167,2,18590.972583
-0.044667,1,18599.088031
-0.205167,2,18609.042844
-0.218833,2,18619.563798
-0.047167,1,18627.554689
-0.046167,1,18634.899953
-1.295,4,18651.993866
-0.045,1,18658.495209
-0.207,2,18669.393167
-0.2185,2,18678.351745
-0.218333,2,18688.601068
-0.218333,2,18698.836333
-0.204833,2,18707.509162
-0.622833,3,18719.343527
-0.218333,2,18728.155396
-0.044833,1,18733.907855
-0.614167,3,18745.054518
-0.6035,3,18755.770084
-0.046,1,18762.095114
-2.361,5,18778.64094
-0.046,1,18784.9777
-0.2215,2,18793.208012
-0.045333,1,18799.540718
-0.045,1,18804.794009
-1.2895,4,18819.258657
-0.204333,2,18827.901817
-0.219,2,18836.6735
-0.607667,3,18847.522581
-0.218333,2,18857.159666
-0.2195,2,18866.073654
-0.607667,3,18877.369184
-0.044667,1,18883.859424
-0.236167,2,18892.458032
-0.044833,1,18898.323865
-0.049167,1,18904.38244
-0.2355,2,18915.61935
-0.046,1,18923.462542
-1.278833,4,18940.69246
-0.218333,2,18950.418741
-1.289833,4,18967.14973
-0.218333,2,18977.595175
-0.625667,3,18989.602537
-0.044667,1,18996.389294
-2.368,5,19013.649303
-0.044667,1,19021.531415
-0.219,2,19030.941659
-0.605,3,19043.194382
-0.217667,2,19052.976557
-0.046833,1,19059.720139
-0.044833,1,19066.309575
-0.0455,1,19072.940648
-0.046167,1,19079.625202
-0.045333,1,19086.692468
-0.600833,3,19098.217574
-0.218333,2,19108.825562
-0.6045,3,19122.456628
-0.218167,2,19131.455285
-0.046833,1,19138.432176
-0.599,3,19152.249352
-1.212167,4,19168.091182
-0.044667,1,19175.998333
-2.2775,5,19194.397755
-0.217333,2,19203.997717
-0.0455,1,19210.853214
-0.044667,1,19218.003824
-0.046,1,19225.213149
-0.046,1,19232.475378
-0.044667,1,19239.789416
-1.291333,4,19256.903328
-0.047833,1,19264.337617
-0.045167,1,19271.559893
-0.044833,1,19277.719273
-0.6045,3,19289.326188
-1.294667,4,19301.931098
-0.218333,2,19311.113518
-0.218833,2,19319.54742
-0.6065,3,19331.561385
-0.045,1,19337.858574
-0.218833,2,19346.669288
-0.215,2,19356.618016
-0.599,3,19368.80092
-1.289833,4,19382.778467
-0.044667,1,19389.177964
-0.605167,3,19401.73635
-0.218333,2,19411.070802
-0.047833,1,19418.012258
-0.218333,2,19426.927171
-0.218833,2,19436.026091
-1.2395,4,19451.087644
-0.629667,3,19462.305568
-0.046,1,19468.835236
-0.046167,1,19475.557181
-0.219,2,19487.266788
-0.22,2,19497.550275
-0.605167,3,19510.173799
-0.6065,3,19523.152851
-0.218333,2,19532.453219
-0.589333,3,19545.967265
-1.291333,4,19562.588769
-0.6255,3,19573.17178
-0.6045,3,19586.363049
-0.218833,2,19597.089556
-0.044667,1,19604.324856
-0.044667,1,19611.738707
-0.599167,3,19623.764851
-0.630333,3,19637.511015
-0.046,1,19645.04737
-0.204333,2,19654.201523
-0.607667,3,19666.360434
-0.218333,2,19675.840901
-0.607667,3,19687.833894
-0.218833,2,19696.963627
-0.228,2,19704.59701
-0.2195,2,19713.686988
-0.0465,1,19718.719399
-0.048167,1,19725.610644
-0.219833,2,19735.956628
-1.310167,4,19752.065502
-0.044833,1,19758.374462
-0.218833,2,19767.821631
-0.047833,1,19773.918911
-0.046,1,19780.834935
-0.044667,1,19787.629099
-0.046167,1,19794.109589
-0.044667,1,19801.018165
-0.607667,3,19813.272651
-0.219,2,19823.765863
-1.313833,4,19838.520701
-0.605167,3,19851.625514
-0.045167,1,19858.840652
-0.218333,2,19869.165699
-0.626833,3,19880.462409
-0.046,1,19887.804464
-0.218167,2,19897.835732
-0.048167,1,19904.56044
-0.623667,3,19917.834133
-0.585167,3,19930.748455
-0.607,3,19943.079423
-0.044667,1,19950.138324
-0.219,2,19959.95239
-0.218833,2,19969.414498
-0.216333,2,19979.765593
-1.299,4,19995.99294
-0.208833,2,20006.28924
-1.289833,4,20022.805376
-0.204833,2,20031.844871
-0.045,1,20038.399355
-0.2165,2,20048.740596
-0.045,1,20054.819979
-0.045333,1,20062.271189
-0.044667,1,20069.463645
-1.313167,4,20086.010311
-0.216167,2,20094.931397
-0.048167,1,20101.580291
-0.218833,2,20111.411146
-0.6045,3,20124.017131
-0.604333,3,20136.664318
-0.218333,2,20147.273696
-1.2795,4,20162.544738
-0.218833,2,20173.025716
-2.238333,5,20193.560065
-0.218333,2,20204.470751
-0.6065,3,20218.360384
-1.300167,4,20234.496358
-0.218833,2,20243.715471
-0.045167,1,20250.070968
-0.044667,1,20257.22173
-0.044667,1,20264.604023
-0.623667,3,20278.010161
-0.044667,1,20285.163938
-0.049167,1,20291.521188
-1.313167,4,20307.70225
-0.045333,1,20314.653171
-0.2195,2,20324.626399
-0.628167,3,20337.67788
-0.608,3,20348.773599
-0.216167,2,20357.901551
-1.297,4,20374.767805
-0.045333,1,20381.651899
-0.604667,3,20394.18457
-0.208833,2,20403.635844
-0.044667,1,20410.741969
-0.046833,1,20417.104827
-0.6065,3,20429.051913
-0.215,2,20439.348335
-1.281833,4,20454.117444
-0.046,1,20460.853074
-0.044667,1,20467.497831
-1.2685,4,20483.494831
-0.045333,1,20490.002026
-0.045,1,20495.889125
-0.044667,1,20502.865564
-1.319,4,20519.634371
-0.046167,1,20526.86004
-0.6005,3,20541.281538
-0.219,2,20551.782952
-1.285333,4,20566.720651
-0.215167,2,20575.706034
-0.218333,2,20585.688216
-0.217,2,20595.664702
-0.620333,3,20608.643041
-0.048167,1,20614.817215
-0.218833,2,20624.171952
-0.044667,1,20630.701808
-0.611,3,20643.717474
-0.624,3,20655.414501
-0.2195,2,20663.842622
-0.044667,1,20670.177628
-0.603,3,20682.036676
-2.4215,5,20700.941593
-0.218333,2,20711.584771
-0.047833,1,20718.964844
-1.313833,4,20734.136763
-0.217667,2,20744.675839
-0.208833,2,20753.934323
-0.218833,2,20763.226657
-0.607833,3,20775.273803
-0.204333,2,20785.215273
-0.605333,3,20796.587541
-1.303,4,20812.624235
-0.599,3,20825.888398
-0.6045,3,20839.797692
-0.211,2,20850.364189
-0.2355,2,20860.455707
-0.048167,1,20867.247073
-0.219,2,20876.967175
-0.6045,3,20889.652244
-0.203,2,20900.064278
-0.218333,2,20909.355586
-0.044833,1,20915.515491
-0.045,1,20921.815835
-0.618,3,20933.443457
-0.218333,2,20942.79955
-0.217667,2,20952.729341
-0.623667,3,20964.902694
-0.219833,2,20973.568836
-0.218333,2,20982.306438
-0.623,3,20994.119947
-0.618333,3,21006.759436
-0.049167,1,21012.620565
-0.219833,2,21020.774465
-0.0455,1,21026.942508
-0.044833,1,21032.957134
-0.044833,1,21038.761129
-0.623667,3,21050.768331
-0.2195,2,21059.692425
-1.271167,4,21074.266132
-0.044667,1,21080.573802
-0.044667,1,21087.000185
-0.218833,2,21095.846126
-0.047,1,21101.81527
-0.045,1,21107.786118
-0.218333,2,21116.612218
-0.218833,2,21125.391274
-0.045,1,21131.354053
-0.044667,1,21137.739014
-2.285667,5,21153.841014
-0.044667,1,21160.890901
-0.218833,2,21169.827207
-0.619833,3,21181.347786
-0.045333,1,21187.319566
-0.218833,2,21196.24719
-1.2875,4,21212.034719
-0.046,1,21220.208234
-0.6065,3,21234.695856
-0.045,1,21241.201468
-0.045333,1,21247.841449
-0.048167,1,21254.45809
-2.397167,5,21272.129651
-0.044667,1,21279.414957
-0.218333,2,21288.317085
-0.045833,1,21294.445371
-1.275667,4,21312.613019
-0.219,2,21323.982353
-0.607667,3,21337.412015
-0.611,3,21351.542641
-0.604333,3,21364.866333
-0.044667,1,21372.614
-1.2685,4,21389.045806
-0.204833,2,21399.193574
-0.607667,3,21412.958092
-0.045333,1,21420.074599
-0.044667,1,21427.831957
-0.219,2,21439.750656
-0.2195,2,21450.221837
-0.2205,2,21459.504605
-1.278833,4,21476.709045
-0.218333,2,21487.148649
-0.046,1,21494.365125
-0.623667,3,21507.207058
-0.044667,1,21514.072276
-0.044667,1,21521.142782
-1.295333,4,21537.358558
-0.045,1,21544.020217
-0.595667,3,21556.101712
-0.219167,2,21565.358663
-0.2055,2,21574.585602
-0.2165,2,21583.496789
-0.049167,1,21589.862496
-1.289833,4,21606.576077
-0.045,1,21614.004757
-0.605167,3,21626.489757
-0.597,3,21639.689617
-1.288333,4,21655.052157
-0.198333,2,21666.112674
-0.218833,2,21675.835391
-0.047833,1,21682.343257
-0.6045,3,21696.380466
-0.2055,2,21706.652555
-0.605667,3,21719.690113
-0.218833,2,21729.938546
-1.300167,4,21746.633677
-0.045167,1,21754.126529
-0.045,1,21760.868738
-0.044667,1,21767.881256
-0.606167,3,21779.951147
-0.219667,2,21789.53151
-0.047333,1,21796.382064
-0.606667,3,21810.007416
-0.219833,2,21819.063252
-0.607667,3,21831.91315
-0.594167,3,21844.410952
-0.617667,3,21858.579384
-0.045333,1,21865.945146
-0.617667,3,21879.917568
-0.047833,1,21887.201473
-0.047833,1,21894.404165
-0.218333,2,21904.819415
-0.215167,2,21913.329773
-0.045167,1,21920.62261
-0.046,1,21927.76363
-0.605833,3,21940.459332
-0.605167,3,21952.712669
-0.6045,3,21965.609216
-1.2905,4,21980.797286
-0.044667,1,21987.765297
-0.218333,2,21998.610321
-0.045333,1,22006.394312
-0.219,2,22015.956048
-1.299667,4,22032.196193
-0.044667,1,22039.057155
-0.218333,2,22048.639848
-0.218333,2,22059.303238
-0.605,3,22072.755229
-0.0475,1,22079.542849
-0.044667,1,22086.811792
-0.218,2,22095.675582
-2.372,5,22114.889111
-0.219,2,22124.992875
-0.628333,3,22136.648809
-0.045833,1,22142.761153
-0.218333,2,22153.333144
-0.624333,3,22165.868112
-0.218333,2,22175.767871
-1.283333,4,22192.996711
-0.5955,3,22205.300361
-0.219,2,22214.63536
-0.618333,3,22225.875879
-1.287333,4,22239.533033
-0.219167,2,22247.428817
-0.045,1,22253.279579
-2.404167,5,22269.85266
-0.044833,1,22275.905389
-0.045167,1,22282.263975
-0.219833,2,22290.514107
-0.045,1,22296.454246
-0.218333,2,22306.054039
-0.580167,3,22318.077214
-1.258167,4,22332.517566
-0.608,3,22343.792161
-0.219833,2,22353.111619
-0.608,3,22366.985046
-0.6085,3,22381.249658
-0.046,1,22388.158424
-0.049667,1,22394.119728
-0.0485,1,22400.215541
-0.045333,1,22406.561717
-0.218333,2,22416.937863
-0.605833,3,22430.135486
-0.605833,3,22443.161646
-0.204167,2,22452.605218
-1.289833,4,22468.004572
-0.218833,2,22477.832056
-0.0475,1,22484.640757
-0.605167,3,22498.036594
-0.219167,2,22508.843208
-0.218333,2,22518.149491
-1.313167,4,22536.009422
-1.297167,4,22551.129387
-0.609167,3,22563.78625
-0.045,1,22569.865214
-1.288167,4,22585.680499
-1.272667,4,22601.421386
-0.204833,2,22610.882475
-0.605167,3,22623.817458
-0.218333,2,22633.533087
-0.219,2,22643.893695
-0.218833,2,22653.13346
-1.2975,4,22670.642442
-1.287667,4,22686.297491
-0.22,2,22695.769659
-0.623667,3,22709.069177
-1.2975,4,22724.989108
-0.219667,2,22734.986268
-0.218833,2,22744.201738
-0.22,2,22753.104341
-1.2945,4,22767.164502
-0.611,3,22779.325344
-0.0455,1,22785.339811
-0.218833,2,22794.250999
-0.044667,1,22800.616421
-0.6045,3,22812.937146
-0.601667,3,22824.172242
-0.044667,1,22830.5752
-0.219,2,22839.500058
-0.044667,1,22845.92801
-0.044667,1,22852.2291
-0.045,1,22858.082228
-0.619667,3,22869.560339
-0.224667,2,22878.046203
-0.219,2,22887.415641
-0.044667,1,22893.661414
-0.044667,1,22899.979459
-0.605,3,22910.591048
-0.045167,1,22916.059029
-0.205,2,22925.285273
-0.047,1,22931.233648
-0.044667,1,22937.617353
-1.293,4,22951.697294
-0.217833,2,22960.542963
-0.047833,1,22967.129899
-0.198333,2,22976.335251
-0.218333,2,22985.701396
-0.045,1,22991.720923
-0.2195,2,23002.622076
-0.605833,3,23017.266162
-0.218333,2,23027.668869
-1.295333,4,23042.556206
-0.605,3,23054.810901
-0.045167,1,23061.893403
-0.2155,2,23071.017362
-1.294833,4,23084.406761
-0.045,1,23090.212823
-0.605833,3,23103.138862
-0.045167,1,23110.906786
-0.045167,1,23118.957186
-0.605833,3,23131.749145
-0.2295,2,23141.980456
-0.615,3,23154.84471
-0.045333,1,23161.509163
-1.299667,4,23175.233918
-0.214833,2,23185.026445
-0.044667,1,23192.084228
-0.5895,3,23204.107224
-0.218333,2,23213.840944
-0.2195,2,23222.281175
-0.047833,1,23229.387799
-0.607667,3,23242.355835
-0.048167,1,23249.095054
-0.592333,3,23261.646559
-1.303167,4,23276.88085
-0.218833,2,23286.917511
-0.218833,2,23296.704066
-1.296167,4,23311.883687
-0.599,3,23324.866438
-0.045,1,23330.716756
-0.219,2,23340.561796
-0.044833,1,23347.04485
-0.045167,1,23353.857305
-0.2165,2,23363.434794
-0.606333,3,23376.210382
-0.046,1,23383.376337
-0.044667,1,23390.488013
-0.205833,2,23399.102226
-0.044667,1,23406.098424
-0.048167,1,23413.130654
-0.217667,2,23424.203578
-0.607167,3,23438.176884
-0.045,1,23444.40465
-0.045,1,23450.654978
-0.044833,1,23457.131783
-0.601667,3,23470.732677
-0.045,1,23477.113515
-0.607,3,23490.085121
-0.049167,1,23496.354825
-0.236167,2,23506.374292
-0.218833,2,23516.006215
-0.6135,3,23529.215179
-0.045333,1,23534.70329
-0.218333,2,23544.916802
-0.2195,2,23554.793501
-0.623667,3,23568.044397
-0.045167,1,23575.016021
-0.624333,3,23588.089119
-0.219167,2,23597.089401
-0.218333,2,23607.347214
-0.045,1,23613.664189
-2.356667,5,23631.739828
-0.046333,1,23638.679444
-0.218333,2,23648.80117
-0.605,3,23661.121752
-0.044667,1,23668.171035
-0.218833,2,23677.51914
-0.044833,1,23683.874375
-0.044667,1,23690.651344
-0.046833,1,23697.163134
-0.621,3,23708.833171
-0.044667,1,23715.704137
-0.217667,2,23725.341941
-0.622667,3,23735.843144
-0.045333,1,23742.855677
-0.047333,1,23748.667193
-0.044667,1,23755.711612
-0.636167,3,23766.552144
-0.045,1,23772.77735
-1.292,4,23786.695257
-0.044667,1,23793.471917
-0.046667,1,23800.495256
-0.564,3,23813.639342
-0.6045,3,23826.478158
-0.046,1,23833.37408
-0.2205,2,23843.311224
-0.045,1,23849.587206
-0.047833,1,23856.420787
-0.218333,2,23865.840984
-0.219167,2,23874.025639
-0.044667,1,23880.586669
-0.617167,3,23892.372736
-0.619,3,23904.567521
-0.218167,2,23914.073965
-0.217667,2,23923.779447
-0.217667,2,23933.597059
-0.204333,2,23942.950188
-1.2605,4,23958.224667
-0.045,1,23963.470035
-0.218333,2,23972.544988
-0.045333,1,23978.10531
-0.6045,3,23990.227
-0.044667,1,23996.592731
-0.605167,3,24008.232792
-0.606667,3,24019.862477
-0.218833,2,24028.701365
-0.218833,2,24037.469666
-2.3185,5,24053.300611
-0.2195,2,24062.314387
-0.605167,3,24074.267943
-0.6065,3,24086.523632
-0.219,2,24095.859504
-0.218333,2,24104.18162
-0.622833,3,24115.765517
-0.605667,3,24126.372748
-0.045,1,24132.562583
-0.615167,3,24143.227509
-1.309333,4,24157.682521
-0.2195,2,24166.894823
-0.048167,1,24172.959507
-0.607667,3,24185.635475
-2.384333,5,24207.43189
-1.284167,4,24223.024507
-0.6015,3,24235.255306
-0.624333,3,24247.088598
-0.216333,2,24257.404445
-0.609167,3,24270.533609
-0.046667,1,24277.571788
-1.297167,4,24293.363313
-0.046667,1,24300.526677
-0.2195,2,24308.977478
-0.6145,3,24321.774594
-0.044833,1,24328.002709
-0.046667,1,24334.969456
-0.045,1,24340.831438
-0.045167,1,24347.913304
-0.044667,1,24354.84135
-0.2195,2,24363.807605
-0.047833,1,24370.815581
-0.611,3,24384.11143
-0.593833,3,24394.360615
-0.216333,2,24404.33615
-0.044667,1,24410.959366
-0.215167,2,24419.634097
-1.289833,4,24434.006925
-0.219167,2,24442.398372
-0.044667,1,24449.322308
-0.044667,1,24456.367632
-1.2845,4,24471.165168
-1.276167,4,24486.005092
-0.218333,2,24496.304191
-0.204333,2,24505.28222
-0.045,1,24511.126667
-0.044833,1,24517.460195
-0.6045,3,24529.838407
-0.204333,2,24540.10628
-0.045,1,24547.096392
-2.362833,5,24567.598521
-0.219667,2,24577.403742
-1.3135,4,24594.141258
-0.6045,3,24608.900624
-0.214333,2,24618.763622
-0.57,3,24631.560315
-1.295,4,24646.929915
-0.597,3,24660.196919
-0.045,1,24665.899856
-0.6045,3,24679.475214
-0.047333,1,24686.029883
-0.220167,2,24696.015108
-1.2955,4,24711.654318
-1.284,4,24728.246409
-0.218333,2,24738.398993
-0.044667,1,24745.814802
-0.219833,2,24755.225925
-0.048167,1,24761.981169
-0.044667,1,24769.13212
-1.2925,4,24784.012038
-0.6045,3,24796.4624
-0.218333,2,24806.195691
-0.219,2,24816.611352
-0.219667,2,24825.863752
-0.044667,1,24832.93348
-1.256,4,24847.595372
-0.218333,2,24857.944627
-1.299167,4,24873.821671
-0.607667,3,24885.225325
-1.294,4,24899.519682
-0.5945,3,24910.648998
-0.217333,2,24920.378577
-0.212333,2,24930.829943
-0.217833,2,24939.11594
-0.046,1,24946.255908
-0.218333,2,24956.671879
-0.6045,3,24970.050677
-0.597667,3,24981.775598
-0.045333,1,24988.067903
-0.607,3,25000.2625
-0.045,1,25006.653749
-0.046167,1,25014.062237
-0.2205,2,25023.257468
-0.6065,3,25037.402102
-0.605833,3,25050.464755
-0.218833,2,25061.003042
-0.219667,2,25071.328668
-1.2905,4,25087.742242
-1.3435,4,25101.902737
-0.218333,2,25111.65964
-0.218833,2,25121.020678
-0.044667,1,25128.092074
-0.218833,2,25137.502132
-0.044667,1,25144.870782
-0.044833,1,25151.228405
-0.044667,1,25158.287426
-0.6045,3,25169.877695
-1.286333,4,25186.25731
-0.047833,1,25193.570285
-1.290333,4,25209.278609
-0.6045,3,25221.108241
-0.047833,1,25228.086009
-0.044667,1,25234.820247
-0.044667,1,25241.72233
-0.212333,2,25251.334231
-0.045,1,25256.825907
-0.606333,3,25268.808793
-0.608,3,25279.086846
-0.044667,1,25285.477632
-1.313833,4,25299.084527
-0.232,2,25306.730308
-0.607667,3,25318.086528
-0.218333,2,25327.676305
-1.275833,4,25342.645422
-1.293,4,25358.569062
-0.219,2,25370.284092
-0.602833,3,25385.071189
-0.219667,2,25394.990639
-0.044667,1,25401.885703
-0.595333,3,25414.620305
-0.217667,2,25424.879745
-0.044667,1,25431.660828
-0.2195,2,25441.037525
-0.212167,2,25450.738328
-0.047,1,25457.194217
-0.217667,2,25467.780015
-0.597,3,25480.435586
-0.613167,3,25492.456197
-0.235833,2,25502.465648
-0.218333,2,25513.040189
-0.22,2,25521.213637
-0.218333,2,25531.671373
-0.2195,2,25541.455149
-0.218333,2,25551.944918
-0.219,2,25561.399421
-0.607167,3,25574.56413
-0.044833,1,25580.967379
-0.045,1,25587.561888
-0.218333,2,25597.83169
-0.605,3,25609.86291
-0.044833,1,25616.574478
-0.217667,2,25626.950404
-0.2195,2,25636.145265
-0.219,2,25646.217807
-0.046167,1,25652.848852
-0.044667,1,25659.948779
-0.6065,3,25673.046028
-0.046667,1,25680.433761
-0.217667,2,25691.20989
-0.219667,2,25701.495658
-0.608333,3,25712.561975
-0.044667,1,25719.811902
-0.046667,1,25727.252746
-1.289833,4,25743.696738
-0.219,2,25753.63685
-0.611,3,25767.101882
-0.6045,3,25779.803689
-0.045,1,25786.466162
-0.045,1,25793.126546
-0.605167,3,25806.143623
-0.0455,1,25812.771196
-0.218333,2,25823.450238
-0.045,1,25830.154478
-0.614,3,25844.216371
-0.045,1,25851.133517
-0.046,1,25858.976911
-0.235833,2,25869.567834
-0.044667,1,25877.115849
-0.218333,2,25887.475836
-1.2905,4,25902.090446
-1.272667,4,25916.916271
-0.218833,2,25926.336972
-0.607667,3,25939.523253
-0.046,1,25946.842079
-1.271167,4,25963.200304
-0.219,2,25974.267389
-0.623667,3,25987.460117
-0.219667,2,25997.477223
-0.044667,1,26004.691056
-0.606167,3,26016.68133
-0.044667,1,26023.774932
-0.607167,3,26038.192789
-0.219,2,26048.98241
-0.605667,3,26062.667816
-0.6045,3,26075.729287
-0.045667,1,26082.317756
-0.2295,2,26092.399366
-0.218833,2,26102.618187
-0.045,1,26109.198877
-1.283333,4,26124.810602
-1.2765,4,26140.327411
-0.044833,1,26147.535134
-0.618833,3,26161.070526
-0.219,2,26171.124245
-0.045,1,26177.748395
-0.044667,1,26184.88899
-0.044667,1,26192.034413
-1.214833,4,26208.179433
-1.278333,4,26222.802751
-0.044667,1,26229.728407
-1.2975,4,26247.112385
-0.044667,1,26254.559291
-0.209,2,26264.957692
-0.045,1,26270.975634
-0.048167,1,26277.706115
-1.309333,4,26291.506976
-0.218333,2,26302.117074
-0.046833,1,26308.875479
-0.045,1,26315.436399
-0.045167,1,26322.586702
-0.6045,3,26335.805166
-1.317167,4,26349.863991
-0.219667,2,26359.714379
-0.219833,2,26368.506246
-1.2875,4,26383.680804
-0.044667,1,26390.501133
-0.218333,2,26400.712935
-0.044667,1,26407.653365
-0.045667,1,26413.493695
-0.045,1,26419.877303
-1.2905,4,26435.065422
-0.046,1,26442.485025
-1.286833,4,26458.342132
-0.046,1,26465.836812
-1.292833,4,26480.415041
-0.218333,2,26490.148154
-0.208333,2,26499.986808
-0.219167,2,26507.373805
-0.047833,1,26512.481804
-0.218833,2,26520.545855
-0.623667,3,26531.62983
-0.607667,3,26541.919826
-0.219167,2,26549.547041
-0.198833,2,26557.548019
-0.607667,3,26567.730046
-0.6065,3,26578.387998
-0.219667,2,26586.067986
-0.219833,2,26594.10717
-0.219,2,26602.693967
-0.046,1,26608.550967
-0.045,1,26613.421972
-0.607167,3,26624.704997
-0.218333,2,26633.190965
-0.045,1,26638.07699
-0.047167,1,26644.05099
-0.044833,1,26649.375971
