#{"t_start": 1619512427.5835776, "env_id": null}
r,l,t
-0.599,3,16773.34697
-0.6045,3,16784.00197
-0.046333,1,16790.02896
-0.045333,1,16795.90497
-1.2975,4,16809.139959
-0.606667,3,16820.027963
-0.045333,1,16825.938953
-0.607333,3,16836.35797
-0.047833,1,16842.44296
-0.047833,1,16848.393961
-0.046667,1,16854.336971
-0.0475,1,16859.87297
-0.047833,1,16865.854971
-0.609667,3,16875.824952
-0.218833,2,16883.502969
-1.2925,4,16895.497958
-0.0475,1,16900.999959
-0.622833,3,16911.640952
-0.045167,1,16917.493953
-0.219667,2,16926.190951
-0.045,1,16931.263955
-1.317333,4,16942.980955
-1.279167,4,16955.828961
-0.6085,3,16966.347965
-0.6035,3,16976.708949
-0.215833,2,16984.354972
-1.283333,4,16997.215957
-0.047,1,17002.72797
-1.298667,4,17015.39996
-0.602667,3,17026.177969
-0.203,2,17034.16796
-0.6045,3,17044.581952
-0.044667,1,17050.539956
-0.048167,1,17056.485971
-0.220167,2,17064.866965
-1.283333,4,17078.308969
-0.044833,1,17083.610952
-0.045333,1,17089.606955
-0.217667,2,17096.846962
-0.594,3,17107.24297
-0.590167,3,17117.875972
-0.046,1,17123.778961
-0.606667,3,17134.66396
-0.2195,2,17141.507959
-0.2195,2,17148.810953
-0.044667,1,17154.754956
-0.212833,2,17162.585969
-1.253,4,17175.534952
-0.044667,1,17181.37897
-0.6045,3,17191.645963
-0.205,2,17199.688959
-0.22,2,17207.394959
-0.044667,1,17213.22496
-0.207833,2,17221.392962
-0.607667,3,17232.262969
-0.204833,2,17240.139954
-1.2815,4,17253.501961
-0.218333,2,17262.156961
-0.618333,3,17272.682951
-0.044667,1,17278.602973
-1.297167,4,17291.593959
-0.047,1,17297.100961
-0.045333,1,17302.604955
-0.045333,1,17308.485959
-0.228667,2,17315.854964
-1.294833,4,17327.90995
-0.044667,1,17333.705961
-0.6045,3,17344.968979
-0.440833,3,17352.742959
-0.2195,2,17360.89396
-1.291833,4,17373.457969
-1.297167,4,17386.85297
-0.621333,3,17396.392954
-0.044667,1,17402.24697
-0.218833,2,17409.905951
-0.219,2,17417.762971
-0.204333,2,17426.215959
-0.047167,1,17431.211971
-0.045,1,17436.629959
-0.044833,1,17442.117954
-1.297667,4,17454.910999
-0.045167,1,17460.780003
-1.3,4,17472.965013
-0.218833,2,17481.100037
-0.044667,1,17486.944014
-1.2975,4,17499.899997
-0.046,1,17505.802263
-0.046167,1,17511.272263
-0.606667,3,17521.634263
-0.045333,1,17526.987279
-0.219,2,17535.574262
-0.218833,2,17543.728263
-0.044667,1,17549.60328
-0.218333,2,17558.195571
-0.219667,2,17565.990574
-0.219,2,17573.818573
-0.63,3,17584.597568
-0.220167,2,17592.606573
-1.278667,4,17606.249574
-1.298,4,17619.896569
-0.045,1,17625.335577
-0.044667,1,17631.097601
-0.2215,2,17639.005569
-0.219,2,17647.04357
-0.624333,3,17657.11557
-0.045333,1,17663.095542
-0.046667,1,17668.928576
-0.588,3,17679.287542
-0.212833,2,17687.560544
-0.219833,2,17694.828542
-0.044667,1,17700.690558
-0.045,1,17706.195542
-0.2195,2,17713.748544
-0.048167,1,17719.217551
-0.607,3,17729.386542
-0.044667,1,17735.103545
-0.608,3,17744.523545
-0.046667,1,17750.529543
-0.213667,2,17758.718553
-0.046,1,17764.633104
-0.605667,3,17774.148119
-0.2195,2,17782.369118
-0.618667,3,17792.324116
-0.605,3,17803.118114
-0.219833,2,17809.974107
-0.046,1,17815.918113
-0.220333,2,17824.05211
-0.045833,1,17828.499117
-0.219667,2,17836.188108
-0.046833,1,17841.745115
-0.219,2,17849.898121
-0.047833,1,17854.934108
-0.218333,2,17863.40212
-0.045667,1,17868.467107
-0.046167,1,17873.868111
-0.045333,1,17879.821106
-0.219667,2,17887.689106
-0.22,2,17894.925107
-0.6045,3,17904.834123
-0.046667,1,17909.776116
-0.218833,2,17917.508117
-0.204833,2,17925.235115
-0.222,2,17932.559107
-0.614667,3,17943.010126
-0.0455,1,17948.527111
-1.302667,4,17960.161107
-0.047333,1,17965.197108
-0.045,1,17970.722106
-0.047833,1,17976.763107
-0.044667,1,17982.591109
-0.045,1,17987.513116
-0.047333,1,17992.617187
-0.218333,2,18000.762177
-0.045167,1,18006.628182
-0.227167,2,18014.06519
-1.286667,4,18026.727167
-0.605667,3,18036.253168
-0.044667,1,18042.065171
-0.219167,2,18049.265174
-0.2195,2,18057.379189
-0.6205,3,18067.445187
-0.046,1,18073.357168
-0.608,3,18083.574171
-0.048167,1,18089.099177
-0.218333,2,18097.439238
-0.045,1,18102.454235
-0.617333,3,18112.920251
-0.218167,2,18120.456243
-1.300167,4,18133.123251
-0.044667,1,18139.032368
-0.044667,1,18144.871238
-0.218167,2,18153.064235
-0.2055,2,18161.065243
-0.044833,1,18166.469244
-1.309667,4,18178.404235
-0.618333,3,18189.319242
-0.047833,1,18195.254233
-0.225333,2,18202.618251
-0.218333,2,18210.791273
-0.046167,1,18216.215251
-0.044667,1,18222.065246
-0.047,1,18227.561243
-0.046167,1,18232.978235
-0.044667,1,18238.894242
-0.046167,1,18244.342232
-0.0475,1,18249.915241
-1.3175,4,18262.412236
-1.312,4,18274.628252
-0.044667,1,18280.414238
-0.608167,3,18291.674232
-0.203,2,18300.255233
-0.045333,1,18306.148235
-0.613833,3,18316.244235
-0.601333,3,18326.707242
-0.045333,1,18332.134235
-0.045,1,18337.140253
-0.607667,3,18346.817236
-0.629833,3,18357.052251
-0.046,1,18362.976243
-0.219167,2,18370.176235
-0.219167,2,18377.974232
-0.047167,1,18383.940245
-1.321,4,18396.653235
-0.5705,3,18407.865231
-0.044667,1,18413.674243
-1.299,4,18426.202253
-1.305333,4,18438.15624
-0.045333,1,18443.528251
-0.045333,1,18449.370239
-0.218833,2,18457.065238
-0.604667,3,18466.576236
-0.047167,1,18472.588241
-1.2895,4,18484.487231
-0.047333,1,18489.533235
-1.291833,4,18500.884835
-0.046,1,18506.853835
-0.607667,3,18517.680836
-0.045,1,18523.185836
-0.218167,2,18530.919834
-0.046167,1,18536.375836
-0.235833,2,18544.360729
-0.044667,1,18550.205727
-0.213,2,18558.704726
-0.218333,2,18566.948738
-0.045333,1,18572.362146
-0.607667,3,18582.700147
-0.047333,1,18588.296155
-0.219667,2,18596.073149
-0.044833,1,18601.408151
-0.046167,1,18607.039156
-0.044667,1,18613.049155
-0.6045,3,18623.425146
-0.2195,2,18631.218169
-0.044667,1,18637.047149
-0.6015,3,18647.033156
-0.628833,3,18657.231157
-0.234667,2,18664.210147
-0.219167,2,18671.87715
-0.046667,1,18677.889712
-0.217667,2,18686.449716
-0.044667,1,18692.287714
-0.046333,1,18698.349725
-0.597667,3,18709.507724
-1.307833,4,18722.736731
-0.045333,1,18728.789733
-2.319,5,18742.368724
-0.044667,1,18748.301734
-0.047333,1,18753.565752
-0.6065,3,18764.578736
-0.218333,2,18773.260742
-1.2975,4,18786.633255
-0.044667,1,18792.496263
-0.045,1,18797.507255
-0.212167,2,18805.592258
-0.2165,2,18814.112264
-0.044667,1,18819.925258
-0.2195,2,18827.152259
-0.045167,1,18833.025257
-0.216833,2,18841.108261
-0.044833,1,18846.484276
-1.2865,4,18858.976264
-0.236167,2,18866.915257
-0.610833,3,18877.304263
-0.219833,2,18884.827302
-0.2195,2,18892.493261
-0.217667,2,18900.145259
-0.6045,3,18910.893257
-0.0455,1,18916.562257
-0.045333,1,18922.484259
-0.206833,2,18930.137257
-0.227333,2,18937.475258
-0.044667,1,18943.272262
-0.045333,1,18949.199263
-0.218833,2,18957.309258
-0.219167,2,18964.508258
-0.047833,1,18970.558275
-0.2195,2,18978.361263
-1.2795,4,18990.614267
-0.218167,2,18998.714264
-0.219,2,19007.399285
-0.044667,1,19013.222265
-0.603667,3,19023.99126
-0.218167,2,19031.868254
-0.219667,2,19040.132255
-0.046,1,19046.088258
-0.044667,1,19051.922257
-0.218833,2,19060.070277
-0.6045,3,19069.428263
-1.306167,4,19080.327259
-1.257833,4,19093.690262
-1.286667,4,19106.65626
-2.2765,5,19121.668274
-0.216333,2,19129.803264
-0.218333,2,19138.557276
-0.218833,2,19146.673256
-0.044667,1,19152.562257
-0.204,2,19160.325264
-0.046167,1,19165.761254
-0.219,2,19174.401258
-0.218833,2,19182.371284
-2.3585,5,19198.406259
-0.044667,1,19204.174284
-0.2205,2,19211.969255
-0.215,2,19220.36526
-0.218833,2,19228.552258
-0.044667,1,19234.459263
-0.225667,2,19241.239255
-0.596,3,19250.639255
-1.276833,4,19262.629255
-0.046,1,19268.561255
-0.0475,1,19274.194413
-0.05,1,19278.864259
-0.218167,2,19287.014255
-0.205833,2,19294.510261
-1.276667,4,19307.854258
-0.2195,2,19316.068265
-0.214333,2,19323.383261
-1.290333,4,19334.492664
-0.219667,2,19343.114666
-0.219,2,19351.027663
-0.045167,1,19356.059677
-0.047833,1,19362.055662
-0.218833,2,19370.184696
-1.300667,4,19382.530668
-0.2195,2,19390.27669
-0.046,1,19396.138703
-1.275833,4,19409.442696
-0.606667,3,19419.949684
-1.2865,4,19432.559692
-0.046667,1,19437.718681
-0.218167,2,19445.611681
-0.044667,1,19451.596681
-0.044667,1,19457.635681
-0.218333,2,19466.075695
-0.044667,1,19471.984702
-0.653,3,19480.833685
-0.047,1,19486.434694
-0.6005,3,19497.190684
-0.206333,2,19505.243684
-0.219667,2,19513.569702
-0.044667,1,19519.411676
-0.2355,2,19527.86067
-0.044667,1,19533.772666
-0.220167,2,19541.881687
-0.219,2,19549.282681
-2.294167,5,19564.350677
-1.274667,4,19577.602689
-0.046167,1,19583.073676
-0.044667,1,19588.92068
-0.588833,3,19598.686671
-0.220167,2,19605.948677
-0.219167,2,19613.200675
-0.218833,2,19621.033687
-0.605,3,19631.305681
-0.046333,1,19637.296689
-0.605833,3,19648.113676
-0.604333,3,19659.125671
-1.2895,4,19671.537687
-0.608,3,19681.155687
-0.044667,1,19687.037686
-0.048167,1,19692.62367
-0.045,1,19697.551684
-0.044667,1,19703.475688
-0.624833,3,19713.539679
-0.044667,1,19719.506677
-0.044833,1,19725.095677
-0.044667,1,19731.050676
-0.044667,1,19736.98069
-2.363833,5,19753.179677
-0.217667,2,19761.214677
-0.046,1,19767.113679
-0.600333,3,19776.820674
-1.256167,4,19789.604679
-1.304333,4,19802.223688
-0.2195,2,19809.59567
-0.6045,3,19820.24968
-0.046,1,19826.227688
-0.2195,2,19834.382679
-0.046,1,19840.284689
-0.046167,1,19845.773687
-0.219833,2,19853.108677
-1.289833,4,19865.192672
-0.597,3,19875.861693
-0.219167,2,19883.117687
-1.3005,4,19895.133673
-0.044667,1,19901.048691
-0.047333,1,19906.128694
-0.224833,2,19913.869699
-0.2195,2,19921.297696
-1.282,4,19933.332699
-0.584167,3,19943.616694
-0.624,3,19953.214707
-0.0475,1,19958.740697
-0.047833,1,19964.747704
-0.044833,1,19970.179699
-0.618833,3,19979.445693
-1.299,4,19993.258689
-0.217333,2,20000.87169
-0.604833,3,20011.240701
-0.045333,1,20017.163696
-0.626,3,20027.562717
-0.607667,3,20038.278695
-0.220167,2,20046.419697
-0.045,1,20051.396689
-0.044667,1,20057.231696
-0.046167,1,20062.758697
-0.2195,2,20070.016697
-0.218,2,20078.117708
-0.2195,2,20085.854698
-0.202333,2,20094.2507
-1.277333,4,20106.223693
-0.046167,1,20111.736706
-0.046,1,20117.643696
-0.204333,2,20125.711704
-0.218833,2,20133.879699
-0.044667,1,20139.720696
-0.221,2,20148.09069
-0.618333,3,20158.257709
-0.218833,2,20166.51669
-0.6065,3,20177.82671
-0.615667,3,20187.975699
-0.214333,2,20195.079708
-0.218,2,20202.689698
-0.048167,1,20208.330709
-0.218833,2,20216.416689
-0.57,3,20227.19169
-1.285333,4,20239.642697
-0.046167,1,20245.047693
-0.605833,3,20255.812717
-0.044667,1,20261.638697
-1.285333,4,20275.073689
-1.283333,4,20287.620697
-0.602167,3,20298.366709
-0.044667,1,20304.202698
-0.046,1,20310.181693
-1.278167,4,20322.0217
-0.218333,2,20329.817708
-0.204167,2,20337.374689
-0.218333,2,20345.937707
-0.044833,1,20351.424689
-0.616167,3,20362.323689
-1.318167,4,20374.196698
-0.044667,1,20380.112699
-0.626333,3,20389.216707
-0.218333,2,20397.388691
-0.044667,1,20403.312702
-0.218167,2,20411.458709
-2.370333,5,20427.056697
-0.217,2,20434.809707
-0.599167,3,20445.550697
-0.047,1,20451.032702
-0.048167,1,20456.633707
-0.6085,3,20466.862701
-1.283167,4,20478.850698
-1.2605,4,20491.858704
-0.22,2,20499.13677
-0.045333,1,20505.056759
-0.047833,1,20511.076761
-0.5975,3,20522.156769
-0.608167,3,20532.38075
-1.316,4,20543.74375
-0.590833,3,20553.082759
-1.3035,4,20565.564763
-0.047333,1,20570.593768
-0.6285,3,20581.553764
-0.219833,2,20588.389771
-0.044833,1,20593.782755
-0.044667,1,20599.599752
-0.217667,2,20607.735761
-0.045167,1,20613.584969
-0.6045,3,20624.763768
-0.045,1,20630.22576
-0.218167,2,20637.881751
-1.294833,4,20650.816764
-2.3655,5,20666.444749
-0.045333,1,20672.303751
-0.6075,3,20682.763759
-0.218833,2,20690.820756
-0.219,2,20699.429755
-0.220167,2,20708.15675
-0.607667,3,20718.454768
-1.288833,4,20730.602759
-0.5895,3,20741.26076
-0.217667,2,20749.805759
-0.605,3,20758.796759
-0.219167,2,20765.972769
-0.045167,1,20771.81477
-0.606333,3,20782.212751
-0.047,1,20787.733758
-1.2865,4,20800.69875
-0.0485,1,20805.756762
-0.044667,1,20811.577769
-0.047333,1,20817.111761
-0.044667,1,20823.014957
-0.218833,2,20831.14494
-0.217667,2,20839.257948
-0.2155,2,20847.434945
-0.046,1,20853.331946
-0.044833,1,20858.686947
-0.219,2,20867.401951
-0.601667,3,20878.118949
-0.045,1,20883.563944
-0.2195,2,20891.808958
-0.219667,2,20899.992942
-1.2885,4,20912.937947
-0.047833,1,20919.058945
-0.605167,3,20928.58796
-0.047,1,20934.124937
-0.219167,2,20941.793948
-0.045167,1,20947.591945
-0.6045,3,20958.876957
-0.215833,2,20966.092945
-0.044667,1,20971.99894
-0.045167,1,20977.864956
-1.305667,4,20989.128949
-0.044667,1,20994.922966
-0.045,1,20999.895956
-0.044667,1,21005.826946
-1.254833,4,21017.121937
-0.603,3,21027.518955
-0.044833,1,21032.892945
-0.217667,2,21041.492585
-0.616833,3,21051.665575
-0.047833,1,21057.600608
-0.6045,3,21068.254579
-1.283333,4,21081.023582
-0.044833,1,21086.305609
-0.218333,2,21093.907576
-1.284667,4,21106.875574
-0.0485,1,21111.969576
-0.203,2,21120.418575
-0.046,1,21126.354599
-0.218333,2,21134.547575
-1.2865,4,21148.090576
-0.045,1,21153.567603
-0.619333,3,21163.105574
-0.046167,1,21168.557578
-0.633,3,21179.307576
-0.626167,3,21188.892576
-1.298667,4,21201.443574
-0.044667,1,21207.203573
-0.605667,3,21216.156581
-0.045,1,21221.616574
-0.047833,1,21227.540891
-0.044833,1,21232.840868
-0.587,3,21242.74787
-0.044667,1,21248.542865
-0.218333,2,21257.113896
-0.044667,1,21262.980873
-0.044833,1,21268.302868
-0.0455,1,21273.679869
-0.048167,1,21279.270866
-0.044667,1,21285.218874
-0.048167,1,21290.761863
-0.218167,2,21298.628869
-0.044667,1,21304.632891
-1.296167,4,21317.132861
-0.217667,2,21325.184882
-0.2195,2,21332.859894
-0.5865,3,21343.817867
-0.607,3,21353.713892
-0.044667,1,21359.505891
-0.607667,3,21369.35755
-0.218833,2,21377.546525
-0.044667,1,21383.332549
-0.05,1,21387.947526
-0.044833,1,21393.348552
-0.0475,1,21398.837523
-0.219,2,21406.886528
-0.218333,2,21415.464527
-1.296667,4,21428.433521
-1.2905,4,21441.840524
-0.045333,1,21447.698525
-1.273667,4,21460.074521
-0.218333,2,21468.126521
-0.606333,3,21478.407525
-0.629833,3,21488.45152
-0.046667,1,21494.400526
-0.6005,3,21504.153527
-0.219167,2,21512.238529
-0.045333,1,21518.10254
-0.044667,1,21523.861526
-0.044667,1,21529.682527
-0.045,1,21534.565527
-0.218833,2,21542.17353
-0.044667,1,21547.926528
-1.310333,4,21559.673527
-0.047833,1,21565.613527
-0.044667,1,21571.395529
-0.046,1,21577.312526
-0.044667,1,21583.075541
-1.2925,4,21595.998518
-0.2205,2,21604.225549
-0.6045,3,21614.446549
-0.6055,3,21624.645526
-0.044667,1,21630.48254
-0.046,1,21636.323527
-0.045,1,21641.67453
-0.6065,3,21652.885543
-0.218333,2,21660.536527
-0.6185,3,21669.197521
-0.605167,3,21679.915524
-0.047,1,21685.362527
-1.290333,4,21696.703647
-2.369,5,21710.644655
-0.047,1,21716.063658
-0.044667,1,21721.866235
-1.3255,4,21734.496241
-0.624833,3,21745.078236
-0.047333,1,21750.121243
-0.044667,1,21756.074252
-0.215167,2,21763.617239
-0.204167,2,21771.636245
-1.304333,4,21784.244244
-0.219833,2,21790.568239
-2.351333,5,21805.460238
-0.046,1,21811.365245
-0.047,1,21816.848284
-0.602667,3,21827.774239
-0.044667,1,21833.611236
-2.3545,5,21848.481237
-0.6045,3,21858.847238
-0.044667,1,21864.63324
-0.621333,3,21874.085244
-0.045167,1,21879.150235
-0.219167,2,21886.831237
-0.048,1,21891.408469
-0.204833,2,21898.967245
-0.606667,3,21908.873239
-0.046167,1,21914.324248
-1.2815,4,21926.901239
-0.2195,2,21935.058259
-0.0485,1,21940.203247
-0.605833,3,21950.304236
-0.045333,1,21955.644242
-1.303833,4,21968.001258
-0.046,1,21973.890246
-0.044833,1,21979.289246
-0.044833,1,21984.743239
-0.209,2,21993.336257
-0.044667,1,21999.175259
-0.045,1,22004.981259
-0.2195,2,22012.373255
-0.218333,2,22020.872269
-0.045,1,22026.376245
-0.615167,3,22036.426245
-0.219,2,22045.05024
-0.2115,2,22052.732245
-0.046167,1,22058.094247
-0.044667,1,22063.928497
-1.284667,4,22076.920247
-1.279167,4,22090.135237
-1.2995,4,22102.584239
-0.047833,1,22108.60924
-0.602,3,22117.478243
-0.046,1,22123.422239
-0.605,3,22132.843239
-0.601167,3,22143.408247
-0.218333,2,22151.706236
-1.294833,4,22164.122256
-0.0475,1,22169.631164
-0.217667,2,22178.269161
-0.045,1,22183.193163
-0.214333,2,22190.867179
-0.219833,2,22198.544163
-3.788333,6,22215.75718
-1.295833,4,22229.540167
-2.334667,5,22245.036161
-0.6115,3,22255.708158
-2.439167,5,22269.606161
-1.3085,4,22282.172181
-0.044667,1,22288.002159
-1.311667,4,22298.960216
-0.236667,2,22306.933196
-0.2155,2,22315.096197
-0.047,1,22320.681202
-0.045333,1,22326.630195
-0.2195,2,22334.788198
-0.2195,2,22341.731203
-1.256667,4,22353.632197
-1.2975,4,22367.087224
-0.22,2,22374.661215
-0.6055,3,22384.101224
-0.045333,1,22389.568199
-0.601667,3,22399.812196
-0.2195,2,22407.078198
-0.598667,3,22417.324199
-0.218833,2,22424.861214
-0.045333,1,22430.262197
-0.047,1,22435.774215
-0.047833,1,22440.826196
-0.217667,2,22448.9642
-0.044667,1,22454.914214
-0.218333,2,22463.522197
-0.047833,1,22468.589215
-1.319667,4,22479.019205
-0.045,1,22484.433198
-0.6045,3,22494.664196
-0.623667,3,22505.676197
-0.603667,3,22516.474215
-1.287333,4,22528.457206
-0.044667,1,22534.298195
-0.046667,1,22540.263196
-0.218833,2,22547.900201
-1.303667,4,22560.098201
-0.605,3,22569.824785
-0.044667,1,22575.705781
-0.044833,1,22580.995799
-0.044667,1,22586.740801
-0.588,3,22597.053802
-1.319333,4,22609.7488
-1.297167,4,22622.548784
-0.2185,2,22630.177799
-1.308167,4,22643.152791
-0.6045,3,22653.853799
-0.618333,3,22664.655775
-0.219,2,22673.162799
-0.219,2,22681.755782
-0.218167,2,22688.923776
-0.044667,1,22694.708801
-0.217667,2,22702.833783
-0.046167,1,22708.20379
-0.218333,2,22716.271783
-0.218333,2,22724.38978
-0.601,3,22734.638773
-0.218333,2,22742.288799
-1.291833,4,22753.914778
-0.605,3,22764.224799
-0.045,1,22769.563791
-0.045333,1,22774.9628
-0.6045,3,22785.134777
-0.218333,2,22793.1758
-1.287667,4,22805.5858
-0.047,1,22811.059799
-0.219833,2,22817.811799
-0.046333,1,22823.741802
-0.218333,2,22831.847799
-0.218833,2,22839.878799
-0.604333,3,22849.73379
-0.624167,3,22860.829804
-0.214167,2,22868.894791
-0.046167,1,22874.269799
-0.045167,1,22880.063775
-0.044667,1,22885.903779
-0.607667,3,22896.079792
-1.289833,4,22907.535777
-0.605167,3,22918.3088
-0.044833,1,22923.60879
-0.623667,3,22933.676799
-0.219,2,22942.298783
-0.217,2,22950.77979
-0.2255,2,22958.508799
-0.044667,1,22964.343801
-0.045,1,22969.21578
-0.044667,1,22975.03679
-0.218333,2,22983.2678
-0.044667,1,22989.04779
-1.279167,4,23001.981773
-0.2355,2,23010.313799
-1.308833,4,23022.319859
-0.2195,2,23030.449771
-0.219167,2,23038.018779
-0.044833,1,23043.335781
-0.045333,1,23049.26579
-0.218333,2,23057.765799
-0.047,1,23063.2238
-0.617667,3,23073.65779
-0.218833,2,23081.279793
-1.299,4,23094.28179
-0.219167,2,23101.447772
-1.284,4,23113.838778
-0.044667,1,23119.60479
-0.218833,2,23127.811774
-0.623667,3,23138.401777
-0.0485,1,23143.5188
-1.293,4,23156.222791
-0.2205,2,23163.540795
-0.045333,1,23169.39578
-0.6205,3,23179.8658
-0.220167,2,23187.485799
-0.217,2,23196.06379
-0.044833,1,23201.39778
-0.2195,2,23208.512799
-0.045,1,23213.882783
-0.218333,2,23222.486799
-0.224167,2,23230.6818
-1.294667,4,23243.2248
-0.232167,2,23250.574777
-0.044833,1,23255.905799
-0.218833,2,23264.079795
-0.6015,3,23274.28478
-0.615167,3,23283.730799
-0.046667,1,23288.7108
-0.218333,2,23297.256799
-0.044833,1,23302.563799
-0.044667,1,23308.423793
-0.206333,2,23316.398781
-0.219667,2,23324.078783
-1.291,4,23337.0318
-0.046833,1,23342.452775
-0.218833,2,23350.0838
-0.047,1,23355.621799
-0.611833,3,23365.623781
-0.044833,1,23370.925791
-0.218333,2,23379.042819
-0.044667,1,23384.82478
-0.2195,2,23392.09779
-0.0485,1,23397.191792
-0.219667,2,23404.429799
-0.204333,2,23412.796792
-0.045333,1,23418.2388
-0.609167,3,23428.028801
-0.6065,3,23438.7288
-0.046167,1,23444.162801
-0.046,1,23450.008775
-0.044667,1,23455.7718
-0.045333,1,23461.159781
-0.6065,3,23472.098799
-0.218333,2,23480.660801
-1.286833,4,23492.204024
-0.607667,3,23502.384799
-0.046,1,23508.23579
-1.326,4,23519.521793
-0.044833,1,23524.820802
-0.044833,1,23530.13777
-0.217667,2,23538.682776
-0.219,2,23547.1838
-0.219,2,23555.700784
-0.6045,3,23566.00379
-0.6045,3,23576.636793
-0.218333,2,23584.370795
-2.360667,5,23598.0068
-0.226167,2,23605.292799
-0.044667,1,23611.086799
-0.219,2,23619.207807
-0.044667,1,23624.962802
-0.5985,3,23635.351799
-1.312333,4,23647.335781
-0.220167,2,23654.597782
-1.314167,4,23666.621805
-0.628833,3,23676.647781
-0.607667,3,23686.906791
-0.624333,3,23697.031799
-0.044833,1,23702.3398
-0.218333,2,23710.933777
-1.320667,4,23723.923799
-0.046667,1,23729.79578
-1.2975,4,23741.286779
-0.044833,1,23746.60379
-0.044833,1,23751.896877
-0.597,3,23762.789793
-0.046,1,23768.632792
-0.218333,2,23776.7468
-0.6065,3,23787.46278
-0.045167,1,23793.235789
-0.045333,1,23798.572799
-1.299,4,23812.330799
-0.609167,3,23822.956799
-0.219,2,23831.573777
-1.275667,4,23843.473799
-0.219,2,23851.56878
-0.046167,1,23857.003793
-0.045167,1,23862.7898
-0.219833,2,23869.460803
-0.219833,2,23877.093799
-0.206167,2,23884.392799
-1.289167,4,23896.786791
-0.045167,1,23902.646902
-1.291833,4,23915.910793
-0.045333,1,23921.7268
-0.044667,1,23927.5518
-0.6065,3,23938.191026
-0.2055,2,23946.120022
-0.044833,1,23951.580016
-0.047833,1,23957.579037
-1.2995,4,23970.04002
-0.046,1,23975.978038
-0.219,2,23984.47302
-1.290167,4,23995.867017
-0.218167,2,24004.017026
-0.22,2,24011.176035
-0.605667,3,24020.65502
-0.218333,2,24029.326019
-0.2195,2,24037.485036
-0.5775,3,24048.125019
-0.204833,2,24056.069016
-0.045333,1,24061.96702
-0.047833,1,24068.028022
-0.045,1,24072.957037
-0.044667,1,24078.782036
-0.217,2,24087.033037
-1.297667,4,24100.011019
-2.359833,5,24114.765025
-0.2045,2,24121.968016
-0.219,2,24130.50102
-0.57,3,24140.267027
-0.6285,3,24150.561016
-0.218833,2,24158.215021
-0.044833,1,24163.66802
-0.612333,3,24174.482025
-0.6055,3,24184.72702
-0.218833,2,24192.934036
-0.218333,2,24201.110026
-0.046,1,24207.036016
-0.605833,3,24217.878019
-0.219167,2,24225.084017
-0.2195,2,24232.406026
-0.218833,2,24240.639026
-0.619667,3,24250.735025
-0.605167,3,24261.41802
-0.606333,3,24271.320017
-0.048167,1,24276.901038
-0.218167,2,24284.968038
-0.219,2,24293.278888
-0.6095,3,24303.71287
-0.620833,3,24313.288871
-1.298333,4,24324.943872
-0.217,2,24332.519872
-0.045,1,24337.53887
-0.618333,3,24348.029872
-0.217667,2,24356.170871
-0.218333,2,24364.389874
-0.0475,1,24369.915878
-0.607,3,24380.237872
-0.608,3,24390.21188
-0.045,1,24395.263875
-0.044667,1,24401.062874
-0.204833,2,24408.250873
-0.630167,3,24417.820872
-0.211667,2,24425.975873
-0.626167,3,24436.105515
-0.046,1,24442.050515
-0.048,1,24446.700526
-0.044833,1,24452.104515
-0.045333,1,24457.986533
-0.605167,3,24469.157515
-0.624333,3,24479.712515
-0.044667,1,24485.479541
-0.218333,2,24494.067516
-0.623,3,24504.29752
-2.384667,5,24519.708519
-0.2295,2,24527.959584
-0.6045,3,24539.222584
-0.046,1,24545.082584
-0.605,3,24554.952594
-0.048,1,24559.522584
-0.601833,3,24569.302583
-0.218833,2,24577.481587
-1.297167,4,24590.263587
-0.0485,1,24595.279592
-0.6065,3,24604.705584
-0.2195,2,24611.525588
-0.218333,2,24620.075591
-1.313167,4,24632.301506
-0.044833,1,24637.657506
-0.607667,3,24648.067517
-0.232,2,24655.033505
-0.2095,2,24663.656712
-1.2775,4,24676.104504
-1.2765,4,24689.063158
-0.046167,1,24694.523766
-0.045333,1,24700.370153
-0.219667,2,24709.071138
-0.046167,1,24714.519235
-0.216333,2,24722.562139
-1.268667,4,24734.335135
-0.044667,1,24740.143291
-0.57,3,24749.921144
-0.219167,2,24757.549145
-1.308167,4,24769.86214
-0.59,3,24778.902138
-0.623667,3,24789.433146
-1.299,4,24800.412137
-0.047,1,24806.009139
-0.605,3,24815.598157
-0.606,3,24826.364137
-0.049167,1,24831.548138
-0.219,2,24839.146149
-0.5925,3,24850.476156
-0.044833,1,24855.800138
-0.047,1,24861.304156
-0.6135,3,24872.261138
-0.605167,3,24883.488151
-0.044667,1,24889.317138
-0.044667,1,24895.174144
-0.2195,2,24903.281155
-0.204333,2,24911.606167
-0.585,3,24922.658155
-0.607,3,24933.940137
-0.208333,2,24942.425138
-0.220167,2,24950.237209
-1.300167,4,24962.462463
-0.2195,2,24970.099464
-0.6065,3,24981.297487
-0.6065,3,24992.081473
-0.047667,1,24997.348464
-0.2195,2,25005.318473
-0.218333,2,25014.136464
-0.046833,1,25019.674478
-0.045333,1,25025.583461
-0.044667,1,25031.464461
-2.355333,5,25046.370471
-0.218,2,25054.000465
-1.297167,4,25066.463466
-0.045333,1,25072.338472
-0.045333,1,25076.831481
-0.218833,2,25084.564463
-0.6005,3,25094.501471
-0.616667,3,25104.726461
-0.219167,2,25112.57547
-1.291833,4,25126.432465
