#{"t_start": 1619579352.0498183, "env_id": null}
r,l,t 
-0.219,2,38608.32934
-0.6055,3,38619.025367
-0.605,3,38628.711338
-0.218333,2,38637.476341
-0.624,3,38647.36034
-0.219,2,38656.397341
-0.217667,2,38664.329352
-0.612333,3,38676.135347
-0.219167,2,38684.506337
-1.2975,4,38697.944351
-0.6065,3,38709.259358
-0.045167,1,38715.406339
-0.218333,2,38723.997346
-0.218833,2,38733.002338
-0.624333,3,38743.434367
-0.044667,1,38749.440341
-0.0455,1,38754.884347
-0.045,1,38760.042367
-0.0485,1,38765.328349
-0.044667,1,38771.194341
-0.044833,1,38776.534345
-0.044833,1,38781.891368
-0.045167,1,38787.896339
-0.219167,2,38795.143844
-1.306333,4,38807.563822
-0.6135,3,38817.936821
-0.046167,1,38823.415823
-0.6295,3,38833.558828
-0.2195,2,38841.713835
-0.219167,2,38848.960644
-0.0455,1,38854.033642
-0.2195,2,38861.320641
-0.6065,3,38872.19267
-0.044667,1,38878.143643
-0.045333,1,38883.518649
-0.607667,3,38894.012641
-0.219,2,38902.954644
-0.0455,1,38908.598641
-0.600167,3,38919.559642
-0.044667,1,38925.60066
-0.044667,1,38931.58366
-0.218333,2,38940.38665
-0.046167,1,38946.35366
-0.2195,2,38954.112646
-0.046,1,38960.462659
-0.219167,2,38968.774643
-0.044667,1,38975.065642
-0.045,1,38980.888652
-0.218167,2,38989.22666
-0.046833,1,38995.089649
-0.606,3,39005.330646
-0.605167,3,39016.247643
-0.605,3,39025.620644
-0.045,1,39031.061653
-1.2955,4,39042.104643
-0.044667,1,39048.000663
-0.218833,2,39056.208643
-0.231167,2,39063.662639
-1.300167,4,39076.671641
-0.6115,3,39086.583673
-0.219,2,39095.382653
-1.31,4,39107.69767
-0.6065,3,39118.032645
-0.218833,2,39126.427648
-0.0455,1,39131.964656
-0.219167,2,39139.416643
-1.297167,4,39152.417675
-1.286167,4,39164.666641
-0.611667,3,39175.286645
-0.045,1,39180.25065
-0.2195,2,39187.104663
-0.625833,3,39197.293641
-0.611,3,39207.135641
-0.218833,2,39214.907645
-0.605,3,39223.639659
-0.607667,3,39233.582642
-0.044833,1,39238.988646
-0.045,1,39244.537642
-0.044667,1,39250.402646
-0.044667,1,39256.179351
-0.2195,2,39263.533351
-0.219667,2,39272.226346
-0.219833,2,39278.991372
-0.044833,1,39284.39935
-0.6065,3,39295.219342
-0.6055,3,39306.223366
-0.215333,2,39314.391345
-0.204333,2,39322.410362
-0.6045,3,39332.671364
-0.218167,2,39340.90798
-0.047,1,39346.457458
-0.044667,1,39352.304458
-0.045,1,39357.301453
-0.045,1,39362.762453
-0.219667,2,39370.971456
-0.2195,2,39378.279457
-0.218833,2,39386.462456
-0.218333,2,39395.155472
-0.605,3,39405.298454
-0.044833,1,39410.701457
-1.298667,4,39423.390458
-1.277667,4,39436.438463
-1.324667,4,39448.834462
-0.044833,1,39454.274458
-0.218333,2,39462.548455
-0.044667,1,39468.41046
-0.219,2,39477.078471
-0.230833,2,39484.157456
-1.285333,4,39497.587461
-0.614,3,39507.638463
-1.2975,4,39521.112464
-0.219,2,39528.491458
-1.298,4,39540.644481
-0.045,1,39546.078456
-0.204833,2,39554.07646
-0.045,1,39559.074661
-0.6065,3,39569.934453
-0.045333,1,39575.845457
-0.235167,2,39582.958453
-0.044667,1,39588.83746
-0.048167,1,39594.471459
-0.218333,2,39603.205481
-0.218333,2,39611.839458
-0.219,2,39619.667452
-1.295,4,39631.062462
-0.219167,2,39638.271461
-0.044667,1,39644.142457
-0.2195,2,39651.900463
-0.219167,2,39659.117453
-0.605,3,39669.531464
-0.605167,3,39680.855456
-0.604167,3,39691.380455
-0.2195,2,39698.691481
-0.218333,2,39706.993505
-0.209833,2,39714.301521
-0.204833,2,39722.291506
-0.212833,2,39730.646516
-0.044833,1,39736.025509
-0.607,3,39746.359529
-0.6045,3,39757.673499
-0.2195,2,39765.385511
-0.0455,1,39770.355508
-0.625167,3,39781.061528
-0.218333,2,39789.214529
-0.218833,2,39797.44652
-0.2195,2,39804.828507
-1.2975,4,39818.629509
-1.2685,4,39831.578519
-0.2205,2,39838.398519
-0.047333,1,39843.964521
-0.044667,1,39849.897523
-1.300833,4,39861.114519
-1.297167,4,39874.069509
-0.217167,2,39881.498509
-0.047833,1,39887.52252
-0.2205,2,39894.74053
-0.044833,1,39900.22051
-0.204833,2,39908.31252
-0.218,2,39915.49252
-2.3385,5,39931.244533
-0.044667,1,39937.081513
-0.047833,1,39943.116529
-0.046833,1,39948.68752
-0.2155,2,39955.926512
-0.2205,2,39964.070529
-0.045,1,39969.580521
-0.047833,1,39975.622519
-1.244167,4,39986.99852
-0.044667,1,39992.938519
-0.219833,2,40000.78952
-0.2195,2,40008.125528
-0.044667,1,40014.115523
-0.219667,2,40021.27251
-0.219,2,40030.158505
-0.046,1,40036.19752
-0.604,3,40046.54252
-0.045,1,40051.98151
-0.2295,2,40060.383506
-0.578,3,40070.089519
-0.218333,2,40078.288505
-1.279833,4,40089.978508
-0.22,2,40097.72451
-1.309667,4,40110.563519
-0.218333,2,40119.291504
-2.349667,5,40135.477529
-0.045333,1,40141.386501
-0.605833,3,40152.759519
-0.218333,2,40160.486519
-0.219167,2,40168.346506
-0.2095,2,40176.54753
-0.6115,3,40187.128504
-1.299,4,40199.753505
-0.0455,1,40205.173528
-0.218333,2,40213.804509
-0.046667,1,40218.874504
-0.044667,1,40224.72252
-0.218833,2,40232.447521
-0.044833,1,40237.923509
-0.612667,3,40248.347505
-0.046,1,40254.276228
-0.0455,1,40259.782228
-1.2905,4,40273.523233
-1.296667,4,40285.406233
-0.219833,2,40293.823227
-1.313167,4,40307.067232
-0.218167,2,40314.989231
-0.044667,1,40321.04523
-0.2195,2,40329.373233
-0.218167,2,40337.661227
-0.044667,1,40344.022241
-0.218333,2,40352.66123
-1.284167,4,40364.95523
-1.292333,4,40377.999233
-0.606333,3,40387.935226
-0.218833,2,40395.765236
-0.6045,3,40405.229233
-0.204333,2,40413.711228
-0.047833,1,40419.887231
-0.219833,2,40426.759232
-0.218833,2,40434.442227
-1.297167,4,40446.750232
-0.626833,3,40455.914232
-0.219,2,40464.560231
-1.300167,4,40475.398228
-0.047833,1,40481.426234
-0.218833,2,40489.154256
-0.624,3,40499.301234
-0.044833,1,40504.777227
-0.6,3,40515.333234
-0.6215,3,40524.082237
-0.606667,3,40535.099232
-0.046833,1,40540.618231
-0.606333,3,40550.760227
-1.284667,4,40562.785246
-0.0455,1,40567.860228
-0.219,2,40576.110227
-0.607667,3,40586.957236
-0.0455,1,40592.438195
-0.044667,1,40598.263195
-0.604167,3,40608.268196
-0.218333,2,40616.941212
-0.218167,2,40625.057193
-0.044667,1,40630.852187
-0.605833,3,40641.235192
-0.2195,2,40648.492189
-0.045,1,40653.408212
-0.2195,2,40660.72619
-0.214833,2,40668.302191
-0.044667,1,40674.143185
-0.0475,1,40679.715191
-0.620333,3,40690.182188
-0.045,1,40695.085196
-0.608,3,40705.393191
-0.044667,1,40711.199185
-0.219667,2,40719.83319
-0.044667,1,40725.76719
-0.605833,3,40736.477191
-0.045,1,40741.883201
-0.219167,2,40749.107192
-0.6035,3,40759.450193
-0.047833,1,40765.429185
-0.2165,2,40772.123196
-2.369333,5,40787.861185
-0.218333,2,40796.02019
-0.587,3,40807.005184
-0.221,2,40814.808211
-0.606667,3,40825.043191
-0.6045,3,40835.851202
-0.219,2,40843.08589
-0.044833,1,40848.39977
-0.218333,2,40857.07977
-0.218833,2,40864.710779
-0.605,3,40874.750761
-0.607,3,40884.082775
-1.283333,4,40897.083767
-0.623,3,40908.178788
-0.044833,1,40913.49977
-1.2975,4,40927.135761
-1.286833,4,40940.087788
-0.044833,1,40945.429768
-0.218833,2,40953.150768
-0.045333,1,40959.123919
-0.05,1,40963.871937
-0.607667,3,40973.45592
-1.288333,4,40986.877918
-1.289833,4,40999.831919
-0.044667,1,41005.932919
-0.618333,3,41016.516919
-0.047833,1,41022.567918
-0.625833,3,41032.288924
-0.6045,3,41042.688925
-0.218833,2,41050.901921
-0.046833,1,41056.489934
-1.280833,4,41068.553919
-1.298167,4,41080.65192
-1.299,4,41093.004935
-1.2855,4,41105.138918
-2.374667,5,41119.74692
-0.044667,1,41125.538972
-0.047167,1,41130.498962
-0.219167,2,41137.792963
-0.218333,2,41145.524972
-0.218833,2,41153.764959
-0.218833,2,41162.033961
-0.044833,1,41167.473968
-0.045,1,41172.890969
-0.218333,2,41181.597962
-0.220167,2,41189.396965
-0.6045,3,41200.603978
-0.045167,1,41206.501968
-0.2195,2,41213.734961
-0.047833,1,41219.722959
-0.045333,1,41225.633973
-0.236167,2,41233.585959
-0.220167,2,41240.84696
-0.044833,1,41246.273973
-0.044833,1,41251.60896
-1.2785,4,41264.696972
-0.204833,2,41272.224969
-0.047333,1,41277.221976
-0.218333,2,41285.791967
-0.6065,3,41295.665961
-0.044667,1,41301.425964
-0.605833,3,41312.120978
-0.219833,2,41319.351969
-0.044833,1,41324.666961
-0.620667,3,41334.372969
-1.301,4,41346.907981
-0.618833,3,41357.826964
-0.6045,3,41368.542962
-0.046,1,41374.441959
-0.044833,1,41379.759981
-0.044833,1,41385.064974
-0.046,1,41390.994965
-0.044667,1,41396.784962
-0.624667,3,41406.81997
-0.044833,1,41412.254978
-0.6255,3,41421.732967
-0.218833,2,41429.379977
-0.598667,3,41439.393968
-1.295167,4,41451.340963
-1.264,4,41463.932969
-0.047833,1,41469.888988
-0.218833,2,41477.489969
-0.6065,3,41488.258961
-0.6015,3,41498.92197
-0.044667,1,41504.709962
-0.044667,1,41510.613978
-0.046,1,41516.465988
-0.205833,2,41524.025973
-1.313833,4,41536.686962
-1.274167,4,41548.740973
-2.376,5,41562.401959
-0.2205,2,41569.213992
-0.218833,2,41577.301969
-0.218333,2,41585.936961
-0.044833,1,41591.352962
-0.6045,3,41602.030977
-0.044667,1,41607.80396
-0.22,2,41614.983966
-0.044833,1,41620.308979
-0.2195,2,41627.665961
-0.601667,3,41637.954968
-0.624667,3,41647.996985
-0.219,2,41656.189962
-0.600667,3,41666.197968
-0.214833,2,41673.783962
-0.044667,1,41679.660969
-0.204833,2,41686.75197
-0.218833,2,41694.798967
-1.300167,4,41707.443962
-0.608,3,41718.90296
-0.607667,3,41729.261963
-0.607167,3,41740.549962
-1.292833,4,41753.843961
-2.310333,5,41768.967962
-0.2205,2,41776.206963
-0.0455,1,41781.546978
-0.044833,1,41786.935963
-0.044667,1,41792.72497
-0.204167,2,41800.342968
-1.284833,4,41813.146965
-1.285833,4,41824.88896
-0.045167,1,41830.787981
-0.22,2,41837.985974
-0.593,3,41847.479981
-0.605,3,41858.158968
-0.0455,1,41863.62396
-0.607667,3,41873.914978
-1.313833,4,41887.123959
-0.218833,2,41894.815979
-0.608,3,41904.423969
-0.044833,1,41909.83599
-0.5895,3,41920.51196
-0.0455,1,41925.430969
-0.045,1,41930.902971
-0.605,3,41940.243966
-0.045,1,41945.647961
-0.219,2,41954.315963
-0.219667,2,41961.986969
-0.607667,3,41971.32997
-0.044833,1,41976.78196
-0.6045,3,41987.143969
-0.047833,1,41993.092967
-0.045,1,41998.531968
-0.605167,3,42008.784962
-0.218,2,42015.963964
-0.218333,2,42024.577964
-0.044833,1,42029.938963
-1.306,4,42042.64496
-0.046833,1,42048.145967
-0.6115,3,42058.031959
-0.204333,2,42066.504957
-0.044667,1,42072.416981
-0.218333,2,42080.569964
-0.048167,1,42086.127962
-0.218833,2,42093.902959
-0.045333,1,42099.724972
-0.219667,2,42107.513958
-0.602167,3,42117.462974
-0.218833,2,42125.539959
-0.044667,1,42131.329966
-0.204333,2,42139.849967
-0.044667,1,42145.638966
-0.044667,1,42151.425964
-1.2895,4,42163.558961
-0.2195,2,42170.366968
-0.044667,1,42176.249979
-1.291667,4,42189.134968
-0.219,2,42197.346733
-0.6,3,42208.825428
-0.218333,2,42217.046445
-0.219,2,42225.20146
-0.219167,2,42233.015445
-0.044833,1,42238.414446
-1.279667,4,42250.391446
-0.045,1,42255.753456
-0.044833,1,42261.149444
-0.045167,1,42266.972456
-0.2195,2,42274.183427
-0.605333,3,42284.316447
-0.596,3,42295.111434
-0.218833,2,42303.217445
-0.606333,3,42313.542446
-0.218833,2,42321.205446
-1.291167,4,42334.397429
-0.218333,2,42342.459437
-1.2895,4,42354.996445
-0.6065,3,42366.217456
-0.044833,1,42371.572457
-0.044667,1,42377.357426
-0.6055,3,42388.205459
-0.601667,3,42397.529433
-0.607667,3,42407.847428
-0.628167,3,42418.526437
-0.045,1,42423.404437
-0.218833,2,42431.487429
-0.048167,1,42437.050434
-0.046667,1,42441.968445
-0.222,2,42449.280428
-0.045333,1,42455.200438
-0.218333,2,42463.310435
-0.625167,3,42473.407445
-0.0485,1,42478.501426
-1.3125,4,42489.288445
-0.044667,1,42495.142445
-1.319333,4,42508.008446
-0.219,2,42516.11044
-0.22,2,42523.762428
-0.044667,1,42529.646436
-0.044833,1,42534.987438
-1.305167,4,42547.292445
-0.218167,2,42555.570445
-0.044667,1,42561.358445
-0.619167,3,42571.745435
-0.607667,3,42581.780445
-0.623,3,42592.933445
-0.604833,3,42602.769445
-0.218333,2,42610.621456
-1.280833,4,42623.494447
-0.607667,3,42632.930435
-0.218333,2,42641.494435
-0.604167,3,42650.460425
-0.044667,1,42656.327458
-0.609167,3,42667.210427
-0.219833,2,42674.786435
-0.045,1,42679.794445
-0.605833,3,42690.121428
-0.044833,1,42696.406446
-0.044667,1,42702.814447
-0.044667,1,42708.713429
-0.218333,2,42716.750458
-1.297,4,42730.634435
-0.219833,2,42737.40944
-0.218833,2,42745.337431
-3.912167,6,42762.76703
-0.607,3,42772.66902
-1.289833,4,42785.59605
-0.219,2,42793.357021
-0.220167,2,42800.579039
-0.044833,1,42805.992112
-0.044833,1,42811.368018
-0.218833,2,42819.08604
-0.218833,2,42826.882027
-0.044667,1,42832.815022
-1.292333,4,42845.937017
-0.624333,3,42856.370038
-1.279833,4,42868.750026
-0.218833,2,42876.480039
-0.044667,1,42882.387027
-0.599167,3,42892.644021
-0.045333,1,42898.033047
-1.298167,4,42909.783038
-0.6285,3,42920.815037
-0.045,1,42926.211024
-0.219833,2,42933.020038
-0.219,2,42941.173018
-0.045,1,42946.058023
-0.218333,2,42953.850037
-1.289833,4,42966.078027
-0.044833,1,42971.477038
-0.6065,3,42981.906028
-0.6055,3,42991.429037
-0.219,2,43000.077021
-0.208833,2,43008.180038
-0.6065,3,43018.514025
-0.6045,3,43028.443028
-0.218333,2,43037.183028
-0.046833,1,43042.61104
-0.045333,1,43048.538047
-1.294667,4,43061.086052
-0.044833,1,43066.448017
-0.218833,2,43074.720027
-0.0485,1,43079.757028
-0.044667,1,43085.552047
-1.314167,4,43097.836037
-0.044667,1,43103.646021
-0.219167,2,43110.761032
-2.338,5,43124.352037
-0.217667,2,43132.493021
-0.045167,1,43138.326025
-0.620667,3,43148.354047
-0.217,2,43156.006019
-0.2195,2,43163.288032
-1.297333,4,43176.384027
-0.044833,1,43181.717026
-0.6,3,43191.759039
-0.218833,2,43199.454048
-0.219,2,43206.756027
-1.3085,4,43219.452026
-0.5965,3,43229.670027
-0.0465,1,43234.194048
-1.298167,4,43246.367038
-0.218333,2,43254.977037
-0.048167,1,43260.498018
-0.205,2,43269.046029
-0.044667,1,43274.848051
-1.287333,4,43286.301023
-0.044833,1,43291.766653
-0.044833,1,43297.159632
-0.218333,2,43305.259652
-0.218333,2,43313.977632
-0.2195,2,43322.070662
-0.044833,1,43327.473641
-1.293,4,43340.746652
-0.2315,2,43348.558641
-0.621,3,43358.531646
-0.219833,2,43365.34464
-0.044833,1,43370.692652
-0.204333,2,43378.647635
-1.285333,4,43390.201665
-0.218167,2,43398.248651
-0.218833,2,43405.919641
-1.314167,4,43418.139644
-0.218333,2,43425.945651
-0.044667,1,43431.758663
-0.219833,2,43439.489635
-0.219167,2,43446.649633
-0.608,3,43455.795635
-0.6045,3,43466.597632
-0.219167,2,43474.254632
-0.608,3,43484.139665
-0.219667,2,43491.838662
-0.219167,2,43499.470641
-0.044833,1,43504.878651
-0.608,3,43515.233652
-0.044667,1,43521.069642
-0.604333,3,43531.928652
-0.220833,2,43539.585657
-1.2975,4,43551.180641
-0.218833,2,43558.926661
-0.218333,2,43567.469654
-0.045,1,43572.832652
-2.375833,5,43586.768635
-0.218833,2,43594.483651
-0.0455,1,43599.370638
-0.044833,1,43604.789634
-1.309333,4,43616.131646
-0.597667,3,43627.28764
-0.626667,3,43636.934652
-0.6045,3,43647.248639
-0.605,3,43657.262651
-0.046167,1,43662.794636
-0.045167,1,43668.638661
-0.613167,3,43679.209646
-0.044667,1,43685.007667
-0.6045,3,43695.279644
-0.045,1,43700.729663
-0.044833,1,43706.111632
-0.218833,2,43713.786661
-0.219,2,43722.072656
-2.370167,5,43737.496665
-0.624333,3,43747.934634
-1.294833,4,43759.120661
-1.311333,4,43771.376642
-0.045,1,43776.25464
-0.044667,1,43782.121651
-0.204833,2,43789.659652
-0.044667,1,43795.526633
-0.220167,2,43803.335643
-0.607,3,43813.826661
-0.219,2,43822.400661
-0.044667,1,43828.270662
-0.044833,1,43833.606664
-0.218333,2,43842.213633
-0.608333,3,43852.201636
-0.218333,2,43860.823653
-0.046667,1,43866.906653
-0.044667,1,43872.693652
-0.2195,2,43879.961652
-0.624333,3,43890.264642
-0.046833,1,43895.755652
-0.044833,1,43901.148638
-0.605,3,43911.045633
-0.044667,1,43916.894631
-0.219,2,43925.483651
-0.047833,1,43931.585632
-0.044667,1,43937.385642
-0.6065,3,43947.686641
-1.290333,4,43960.926633
-0.044833,1,43966.277663
-1.2795,4,43979.356661
-0.218833,2,43987.505638
-1.2975,4,44000.527642
-0.046833,1,44005.95367
-0.044833,1,44011.393652
-0.044833,1,44016.778632
-0.218333,2,44024.94564
-0.044667,1,44030.838652
-0.608,3,44040.182662
-0.607667,3,44050.474664
-1.304667,4,44063.168652
-0.218833,2,44071.218652
-0.218833,2,44078.939653
-1.284167,4,44090.026651
-0.607667,3,44100.731662
-0.045333,1,44105.304653
-0.607,3,44116.118652
-0.219167,2,44123.836596
-0.048167,1,44129.509604
-0.219833,2,44135.911591
-0.044667,1,44141.791594
-1.294833,4,44153.603588
-0.219,2,44162.359586
-0.220333,2,44171.068609
-0.219,2,44179.797591
-0.0455,1,44185.231588
-0.219667,2,44193.878757
-0.044667,1,44199.801589
-0.045,1,44204.719585
-2.375833,5,44219.196591
-0.218833,2,44226.981609
-0.045333,1,44231.480589
-0.236167,2,44239.447613
-0.218833,2,44247.674603
-1.303167,4,44259.765602
-0.218833,2,44267.528593
-0.2195,2,44274.864607
-0.6065,3,44285.658601
-0.044667,1,44291.540601
-1.267,4,44304.576613
-0.218833,2,44312.854581
-0.0455,1,44318.443613
-2.373,5,44334.4616
-1.297167,4,44347.350589
-0.044833,1,44352.830581
-0.044667,1,44358.685609
-1.289167,4,44370.770584
-0.045,1,44375.823594
-1.297,4,44386.74959
-0.044667,1,44392.622589
-1.2945,4,44406.237337
-1.297167,4,44419.321338
-0.044667,1,44425.204336
-0.218333,2,44433.871338
-0.044667,1,44439.758861
-0.044667,1,44445.651845
-0.045,1,44451.205843
-0.6045,3,44461.998848
-0.605833,3,44473.29685
-0.045333,1,44479.301848
-1.2975,4,44491.395846
-0.048167,1,44496.985844
-1.300167,4,44510.045871
-0.219667,2,44517.817845
-0.044833,1,44523.333843
-0.046167,1,44528.806852
-0.218333,2,44537.050843
-1.279667,4,44549.810855
-0.046,1,44555.769843
-1.300667,4,44568.797864
-0.045333,1,44573.417845
-0.046167,1,44578.889842
-0.218333,2,44587.564843
-1.297833,4,44598.008842
-0.218833,2,44606.122871
-0.047167,1,44612.15885
-1.319,4,44625.173843
-0.607667,3,44635.086846
-1.274667,4,44648.121846
-0.6045,3,44659.532843
-0.606667,3,44670.052852
-0.6045,3,44681.57985
-0.6065,3,44693.087843
-0.045167,1,44699.146843
-0.045167,1,44705.278847
-0.044833,1,44710.833847
-1.2855,4,44724.244843
-0.046833,1,44729.829842
-0.218833,2,44737.5087
-0.629833,3,44747.601701
-1.299,4,44760.603715
-0.045,1,44765.590714
-0.218833,2,44773.961706
-0.044833,1,44779.448013
-0.6065,3,44790.312001
-0.218833,2,44798.529985
-0.044667,1,44804.473985
-0.218833,2,44812.643
-0.212167,2,44820.927984
-0.044667,1,44826.888992
-0.0475,1,44832.417001
-0.044833,1,44837.817989
-0.605833,3,44849.38101
-0.605833,3,44859.73399
-0.2185,2,44866.945009
-0.6045,3,44878.304
-2.3275,5,44890.929001
-0.219,2,44899.611992
-0.044667,1,44905.559983
-0.218833,2,44913.729985
-0.044833,1,44919.132004
-0.044833,1,44924.596985
-0.046,1,44930.561009
-0.218833,2,44938.722985
-0.219167,2,44946.456001
-0.044833,1,44951.866982
-1.310167,4,44963.75799
-0.628667,3,44973.547997
-1.2975,4,44985.477442
-1.299,4,44999.358418
-0.044667,1,45005.180444
-0.605,3,45015.598441
-0.6065,3,45025.938416
-0.045167,1,45031.757445
-1.245667,4,45045.166423
-0.218333,2,45053.443433
-0.045,1,45058.842417
-0.044667,1,45064.648416
-0.218333,2,45072.847421
-0.045,1,45077.772441
-0.204333,2,45086.187441
-0.218333,2,45094.832426
-1.337333,4,45106.119445
-0.044667,1,45111.952441
-0.046333,1,45117.922423
-0.234333,2,45125.768421
-0.5955,3,45135.265413
-2.326667,5,45149.280432
-1.2975,4,45161.434431
-0.045333,1,45165.972418
-0.045333,1,45171.817416
-0.044667,1,45177.63142
-0.045167,1,45183.532414
-0.044833,1,45188.932431
-0.044667,1,45194.756423
-0.045167,1,45200.655421
-0.6045,3,45211.799422
-0.047167,1,45217.788414
-0.220333,2,45225.616442
-0.044667,1,45231.419444
-0.218833,2,45239.017415
-0.045167,1,45244.897424
-1.278,4,45258.608418
-0.218333,2,45267.140429
-0.044833,1,45272.539441
-1.297167,4,45285.925421
-0.219667,2,45293.645434
-0.218333,2,45302.300417
-2.342667,5,45317.117425
-0.044833,1,45322.524431
-0.044667,1,45328.374424
-0.618333,3,45338.900441
-0.2195,2,45347.048421
-0.218833,2,45355.212425
-0.607667,3,45365.952431
-0.218333,2,45374.156418
-1.2685,4,45386.609433
-0.218833,2,45394.212422
-1.3085,4,45407.283413
-0.218333,2,45415.482415
-0.6065,3,45426.266469
-0.218833,2,45434.015419
-0.204333,2,45442.410418
-0.044833,1,45447.753418
-0.044833,1,45453.192432
-0.044833,1,45458.595365
-1.299,4,45471.201368
-0.608,3,45480.798365
-0.219,2,45489.029369
-0.624667,3,45499.179362
-0.609167,3,45510.031681
-0.044667,1,45515.929363
-0.218333,2,45524.637363
-0.218333,2,45532.385382
-2.323667,5,45547.843394
-0.6045,3,45558.308368
-0.045,1,45563.268362
-0.6065,3,45574.362365
-0.044667,1,45580.468366
-0.5965,3,45590.945373
-1.299,4,45604.991362
-0.218333,2,45613.223366
-0.605167,3,45623.700362
-1.297167,4,45637.302372
-1.297167,4,45650.766366
-0.217833,2,45658.990362
-0.6055,3,45668.667366
-0.6045,3,45679.299375
-0.6045,3,45689.284366
-0.219,2,45697.940363
-0.218833,2,45705.658363
-1.283333,4,45718.216366
-0.628833,3,45728.849372
-0.204333,2,45736.905391
-0.206167,2,45744.198372
-0.605833,3,45754.568368
-1.301833,4,45766.247365
-1.266833,4,45779.904363
-0.6045,3,45790.678365
-0.046,1,45796.724368
-0.219667,2,45805.002369
-0.217667,2,45813.64537
-0.218333,2,45822.376381
-0.044667,1,45828.253365
-0.606167,3,45838.236364
-0.044667,1,45844.183366
-0.047167,1,45850.195365
-0.044667,1,45856.068366
-0.6005,3,45867.373369
-0.218333,2,45875.995364
-0.211667,2,45884.542368
-0.045,1,45890.039368
-0.610833,3,45901.560382
-1.309333,4,45915.117369
-0.046,1,45921.130365
-0.047,1,45926.693371
-0.044833,1,45932.054387
-0.044667,1,45938.005382
-0.044667,1,45943.882383
-0.217667,2,45952.554391
-0.044833,1,45958.012402
-0.044667,1,45963.865407
-0.044667,1,45969.744383
-0.046667,1,45974.818383
-0.218333,2,45983.537381
-0.046167,1,45989.029385
-0.219167,2,45996.767401
-0.208333,2,46004.939378
-0.044667,1,46010.808382
-0.218833,2,46018.529378
-0.045,1,46024.020407
-1.297167,4,46037.078385
-0.605333,3,46046.973381
-0.219,2,46055.622386
-0.044667,1,46061.489382
-1.288833,4,46073.592378
-0.609167,3,46083.075397
-0.218333,2,46091.748828
-0.219667,2,46100.104853
-0.621667,3,46109.281841
-0.0485,1,46114.374831
-0.045,1,46119.480852
-0.218833,2,46127.245851
-0.044667,1,46133.128832
-0.6225,3,46142.762852
-0.218333,2,46151.490853
-0.044667,1,46157.352842
-0.046667,1,46163.402843
-0.218833,2,46171.100841
-0.0455,1,46176.517841
-0.044667,1,46182.453844
-0.046167,1,46187.899851
-0.609167,3,46199.241842
-0.218333,2,46207.455827
-1.289833,4,46219.971838
-0.218333,2,46228.665821
-0.044667,1,46234.557842
-0.216667,2,46242.693829
-0.046167,1,46248.145832
-1.2905,4,46261.179851
-0.624,3,46270.798851
-0.044833,1,46276.189831
-0.218167,2,46284.005829
-0.591667,3,46294.408841
-1.2905,4,46306.543827
-0.2195,2,46313.833842
-0.045167,1,46319.711851
-0.044833,1,46325.068843
-0.044833,1,46330.555824
-0.611667,3,46341.015824
-0.219167,2,46348.245841
-0.045,1,46353.750833
-0.046833,1,46359.251826
-0.044667,1,46365.095841
-0.044667,1,46371.032842
-0.045,1,46376.000842
-0.044833,1,46381.412842
-0.218333,2,46390.108844
-0.044667,1,46395.92085
-0.044833,1,46401.322842
-0.044667,1,46407.269833
-0.606167,3,46417.742851
-1.311667,4,46429.448842
-0.605167,3,46440.792827
-0.218833,2,46448.522851
-0.6055,3,46458.910842
-0.044667,1,46464.83085
-0.2195,2,46474.204352
-0.6045,3,46484.200353
-0.218333,2,46493.019352
-0.044667,1,46499.109342
-0.203333,2,46506.239352
-0.607333,3,46516.749334
-1.294,4,46530.968341
-0.6045,3,46542.794337
-0.2205,2,46550.788345
-0.219,2,46560.278338
-1.279667,4,46574.453334
-0.591,3,46585.473351
-0.044667,1,46591.701341
-0.044667,1,46597.964348
-0.589667,3,46609.271341
-0.046667,1,46615.578345
-0.218833,2,46624.234345
-0.218333,2,46633.296342
-1.297,4,46646.344343
-0.045333,1,46652.647346
-0.219833,2,46660.788352
-0.047,1,46666.672333
-0.044833,1,46672.432348
-0.220833,2,46680.730361
-0.204333,2,46689.619342
-0.218333,2,46698.382344
-0.045333,1,46704.552334
-0.218333,2,46713.701342
-0.0455,1,46719.482354
-0.605,3,46729.831347
-0.220167,2,46737.992333
-1.276333,4,46751.516333
-0.044667,1,46757.703361
-0.044667,1,46763.851365
-0.218833,2,46772.658335
-0.219,2,46781.320334
-0.5975,3,46791.830344
-0.611,3,46803.923342
-1.275833,4,46818.051341
-0.0455,1,46823.803345
-0.219833,2,46831.952334
-0.218333,2,46841.068336
-0.623667,3,46852.415332
-0.6065,3,46864.021333
-0.6065,3,46875.643334
-0.6045,3,46887.132351
-0.044667,1,46893.31934
-0.044833,1,46899.014336
-0.044667,1,46905.298333
-0.045,1,46910.545337
-0.204333,2,46919.487332
-0.046,1,46925.855341
-1.290333,4,46940.092341
-1.310667,4,46953.285343
-0.045333,1,46959.051333
-0.219833,2,46966.194334
-0.044833,1,46971.875337
-0.045167,1,46978.155332
-1.293,4,46991.785332
-0.044833,1,46997.484334
-0.048167,1,47003.408335
-1.297167,4,47016.087346
-0.2195,2,47023.835332
-0.219167,2,47032.784334
-0.218833,2,47041.520332
-0.6095,3,47052.768333
-1.2865,4,47064.949332
-0.219,2,47074.204337
-0.044833,1,47079.991336
-1.303,4,47093.930336
-1.284833,4,47107.125337
